Postcode,Ward,Longitude,Latitude
OX110BN,Didcot South Ward,-1.2577842,51.60000871
OX110BP,Didcot West Ward,-1.25334184,51.60588808
OX110BQ,Didcot South Ward,-1.26102771,51.60121605
OX110BS,Didcot South Ward,-1.2541871,51.60541689
OX110BT,Didcot West Ward,-1.25529432,51.60570266
OX110BU,Didcot West Ward,-1.25636988,51.60615905
OX110BX,Didcot West Ward,-1.25743836,51.60616581
OX110BY,Didcot West Ward,-1.25722025,51.60537316
OX110BZ,Didcot West Ward,-1.25785658,51.60531424
OX110DE,Blewbury & Harwell Ward,-1.31321901,51.5737214
OX110DF,Hendreds Ward,-1.32051844,51.57966235
OX110DP,Blewbury & Harwell Ward,-1.28288352,51.60058715
OX110DQ,Blewbury & Harwell Ward,-1.29285591,51.60088134
OX110DR,Blewbury & Harwell Ward,-1.28341174,51.60005087
OX110DS,Blewbury & Harwell Ward,-1.28595834,51.60062384
OX110DT,Blewbury & Harwell Ward,-1.28794545,51.60096859
OX110DU,Blewbury & Harwell Ward,-1.28734889,51.6012617
OX110DX,Blewbury & Harwell Ward,-1.28845101,51.60280595
OX110DY,Blewbury & Harwell Ward,-1.28805989,51.60381064
OX110DZ,Blewbury & Harwell Ward,-1.28933199,51.60371943
OX110EA,Blewbury & Harwell Ward,-1.28904183,51.60288145
OX110EB,Blewbury & Harwell Ward,-1.2903261,51.60293417
OX110ED,Blewbury & Harwell Ward,-1.29212463,51.60241451
OX110EE,Blewbury & Harwell Ward,-1.29350412,51.60191029
OX110EF,Blewbury & Harwell Ward,-1.29356841,51.60148806
OX110EG,Blewbury & Harwell Ward,-1.29215052,51.60167736
OX110EH,Blewbury & Harwell Ward,-1.28984795,51.60118691
OX110EJ,Blewbury & Harwell Ward,-1.28848595,51.60056724
OX110EL,Blewbury & Harwell Ward,-1.28689849,51.59959551
OX110EN,Blewbury & Harwell Ward,-1.2878177,51.59898066
OX110EP,Blewbury & Harwell Ward,-1.28943389,51.59996155
OX110EQ,Blewbury & Harwell Ward,-1.29022108,51.60133303
OX110ER,Blewbury & Harwell Ward,-1.29050855,51.60048955
OX110ES,Blewbury & Harwell Ward,-1.29023758,51.59934597
OX110ET,Blewbury & Harwell Ward,-1.29149497,51.59926364
OX110EU,Blewbury & Harwell Ward,-1.29216597,51.59789196
OX110EW,Blewbury & Harwell Ward,-1.28862769,51.59888666
OX110EX,Blewbury & Harwell Ward,-1.29265785,51.59875812
OX110EY,Blewbury & Harwell Ward,-1.29150246,51.60063941
OX110EZ,Blewbury & Harwell Ward,-1.29088831,51.59835183
OX110FA,Blewbury & Harwell Ward,-1.31592012,51.57257723
OX110FB,Blewbury & Harwell Ward,-1.29579349,51.60138452
OX110FD,Blewbury & Harwell Ward,-1.30759627,51.57625104
OX110FE,Cholsey Ward,-1.27517143,51.58618918
OX110FF,Didcot South Ward,-1.25304262,51.60476223
OX110FG,Blewbury & Harwell Ward,-1.28597291,51.59877166
OX110FH,Blewbury & Harwell Ward,-1.28509615,51.5994407
OX110FJ,Blewbury & Harwell Ward,-1.28545744,51.59849878
OX110FL,Blewbury & Harwell Ward,-1.28468497,51.59896164
OX110FP,Blewbury & Harwell Ward,-1.29449178,51.6024647
OX110FQ,Blewbury & Harwell Ward,-1.29368149,51.60257673
OX110FR,Blewbury & Harwell Ward,-1.29462933,51.60290612
OX110FS,Blewbury & Harwell Ward,-1.29579793,51.60296707
OX110FT,Blewbury & Harwell Ward,-1.29610847,51.60249237
OX110FU,Blewbury & Harwell Ward,-1.29557663,51.60420659
OX110FW,Blewbury & Harwell Ward,-1.2940207,51.60398147
OX110FX,Blewbury & Harwell Ward,-1.29320677,51.60432725
OX110FY,Blewbury & Harwell Ward,-1.2933952,51.60334829
OX110FZ,Blewbury & Harwell Ward,-1.29133289,51.60411815
OX110GA,Blewbury & Harwell Ward,-1.29151257,51.60370563
OX110GB,Blewbury & Harwell Ward,-1.26522281,51.58372665
OX110GD,Hendreds Ward,-1.30909913,51.5808726
OX110GF,Hendreds Ward,-1.31473839,51.57535776
OX110HA,Blewbury & Harwell Ward,-1.28886611,51.5974854
OX110HB,Blewbury & Harwell Ward,-1.29024717,51.59594718
OX110HD,Blewbury & Harwell Ward,-1.29194037,51.59661379
OX110HE,Blewbury & Harwell Ward,-1.29176874,51.59743998
OX110HF,Blewbury & Harwell Ward,-1.29217373,51.59646233
OX110HG,Blewbury & Harwell Ward,-1.28922575,51.59942078
OX110HH,Blewbury & Harwell Ward,-1.29047081,51.59920351
OX110HL,Blewbury & Harwell Ward,-1.28929864,51.59845013
OX110HP,Blewbury & Harwell Ward,-1.29309569,51.60031631
OX110HQ,Blewbury & Harwell Ward,-1.29024198,51.60184568
OX110HR,Blewbury & Harwell Ward,-1.29287892,51.59939786
OX110HS,Blewbury & Harwell Ward,-1.29452003,51.60063957
OX110HT,Blewbury & Harwell Ward,-1.29455835,51.60002836
OX110HU,Blewbury & Harwell Ward,-1.29354229,51.5994468
OX110HW,Blewbury & Harwell Ward,-1.29335489,51.57149061
OX110HX,Blewbury & Harwell Ward,-1.29518288,51.59978934
OX110HY,Blewbury & Harwell Ward,-1.29279764,51.57113658
OX110JG,Blewbury & Harwell Ward,-1.29853498,51.59587105
OX110JJ,Blewbury & Harwell Ward,-1.30040225,51.59742873
OX110JL,Blewbury & Harwell Ward,-1.30680847,51.59862659
OX110JN,Blewbury & Harwell Ward,-1.30812664,51.59929074
OX110JP,Hendreds Ward,-1.31106965,51.59944289
OX110JQ,Blewbury & Harwell Ward,-1.30109526,51.59272123
OX110JR,Hendreds Ward,-1.31094396,51.60011653
OX110JS,Hendreds Ward,-1.31117147,51.59748332
OX110JT,Hendreds Ward,-1.31443593,51.59929172
OX110JU,Hendreds Ward,-1.31796843,51.59960899
OX110JW,Blewbury & Harwell Ward,-1.30967977,51.60064861
OX110JX,Hendreds Ward,-1.3153349,51.59999831
OX110JY,Hendreds Ward,-1.31445519,51.59993025
OX110JZ,Hendreds Ward,-1.31573049,51.59961398
OX110LA,Blewbury & Harwell Ward,-1.29296551,51.59567583
OX110LB,Blewbury & Harwell Ward,-1.29217366,51.5955362
OX110LD,Blewbury & Harwell Ward,-1.29348345,51.59672198
OX110LE,Blewbury & Harwell Ward,-1.29399825,51.59703977
OX110LF,Blewbury & Harwell Ward,-1.29434696,51.59596287
OX110LG,Blewbury & Harwell Ward,-1.2940547,51.59805617
OX110LH,Blewbury & Harwell Ward,-1.29529533,51.59905269
OX110LJ,Blewbury & Harwell Ward,-1.29603213,51.59715088
OX110LL,Blewbury & Harwell Ward,-1.29595398,51.59660192
OX110LN,Blewbury & Harwell Ward,-1.29471272,51.59565036
OX110LP,Blewbury & Harwell Ward,-1.29398687,51.59404549
OX110LQ,Blewbury & Harwell Ward,-1.29534573,51.59859443
OX110LR,Blewbury & Harwell Ward,-1.29323844,51.59483226
OX110LS,Blewbury & Harwell Ward,-1.29226872,51.59406213
OX110LT,Blewbury & Harwell Ward,-1.29144457,51.59507323
OX110LU,Blewbury & Harwell Ward,-1.29077451,51.59452969
OX110LW,Blewbury & Harwell Ward,-1.29655875,51.59576932
OX110LX,Blewbury & Harwell Ward,-1.3089378,51.60006879
OX110LZ,Blewbury & Harwell Ward,-1.28086087,51.5915202
OX110NA,Cholsey Ward,-1.26887376,51.58466655
OX110NB,Cholsey Ward,-1.26488935,51.58471363
OX110ND,Cholsey Ward,-1.26053011,51.58562143
OX110NE,Cholsey Ward,-1.26022744,51.58648272
OX110NF,Cholsey Ward,-1.26032161,51.58690592
OX110NG,Cholsey Ward,-1.26300741,51.58684186
OX110NH,Cholsey Ward,-1.26175249,51.58678902
OX110NJ,Cholsey Ward,-1.25940142,51.58668432
OX110NL,Cholsey Ward,-1.25783903,51.58689927
OX110NP,Cholsey Ward,-1.25599361,51.5911856
OX110NQ,Cholsey Ward,-1.26430699,51.5877042
OX110NS,Cholsey Ward,-1.28332288,51.57999895
OX110NT,Blewbury & Harwell Ward,-1.27154295,51.58202161
OX110NW,Cholsey Ward,-1.25642227,51.58703418
OX110PA,Blewbury & Harwell Ward,-1.3012523,51.60413255
OX110PB,Blewbury & Harwell Ward,-1.30760878,51.59536734
OX110PD,Hendreds Ward,-1.30659423,51.58709805
OX110PE,Hendreds Ward,-1.30573509,51.58569928
OX110PF,Blewbury & Harwell Ward,-1.30062888,51.57043714
OX110PG,Blewbury & Harwell Ward,-1.3008358,51.57105879
OX110PH,Blewbury & Harwell Ward,-1.31194378,51.56738381
OX110PQ,Blewbury & Harwell Ward,-1.30261287,51.56996337
OX110PT,Hendreds Ward,-1.30700998,51.58443898
OX110PW,Blewbury & Harwell Ward,-1.30881865,51.5717714
OX110QB,Hendreds Ward,-1.31093743,51.58146785
OX110QG,Hendreds Ward,-1.31097884,51.5835002
OX110QH,Hendreds Ward,-1.31013038,51.58329741
OX110QJ,Hendreds Ward,-1.3070434,51.57749762
OX110QN,Blewbury & Harwell Ward,-1.29999568,51.57126959
OX110QP,Blewbury & Harwell Ward,-1.29658325,51.56611496
OX110QQ,Hendreds Ward,-1.30959369,51.58347408
OX110QR,Hendreds Ward,-1.30915476,51.57720433
OX110QT,Hendreds Ward,-1.31109727,51.58234996
OX110QU,Blewbury & Harwell Ward,-1.29768107,51.56696674
OX110QX,Blewbury & Harwell Ward,-1.31450013,51.57488881
OX110RA,Hendreds Ward,-1.30808143,51.57946392
OX110RD,Hendreds Ward,-1.31971719,51.57533273
OX110RH,Hendreds Ward,-1.30948272,51.58412983
OX110RL,Hendreds Ward,-1.30930381,51.57784361
OX110RN,Blewbury & Harwell Ward,-1.29600961,51.57244168
OX110RP,Blewbury & Harwell Ward,-1.29579785,51.55342295
OX110RQ,Hendreds Ward,-1.31805544,51.57548496
OX110RR,Blewbury & Harwell Ward,-1.29754598,51.56730762
OX110RS,Blewbury & Harwell Ward,-1.2963537,51.56696779
OX110RT,Blewbury & Harwell Ward,-1.29484464,51.56565496
OX110RU,Blewbury & Harwell Ward,-1.29510916,51.5672121
OX110RW,Blewbury & Harwell Ward,-1.30141069,51.56271791
OX110RX,Blewbury & Harwell Ward,-1.29438185,51.56759439
OX110RY,Blewbury & Harwell Ward,-1.29461172,51.56672357
OX110RZ,Blewbury & Harwell Ward,-1.29479065,51.56821727
OX110SA,Blewbury & Harwell Ward,-1.29341082,51.56787628
OX110SB,Blewbury & Harwell Ward,-1.29276906,51.56646073
OX110SD,Blewbury & Harwell Ward,-1.29338815,51.56934179
OX110SE,Blewbury & Harwell Ward,-1.29245533,51.56994762
OX110SF,Blewbury & Harwell Ward,-1.29313124,51.56916042
OX110SG,Hendreds Ward,-1.31212711,51.57723075
OX110SH,Blewbury & Harwell Ward,-1.29429386,51.56955405
OX110SJ,Blewbury & Harwell Ward,-1.29412609,51.57107264
OX110SL,Blewbury & Harwell Ward,-1.29287702,51.5706695
OX110SN,Blewbury & Harwell Ward,-1.29188976,51.57013304
OX110SP,Blewbury & Harwell Ward,-1.29127152,51.57092058
OX110SQ,Blewbury & Harwell Ward,-1.30808506,51.56971698
OX110SR,Blewbury & Harwell Ward,-1.29476369,51.57089663
OX110SS,Blewbury & Harwell Ward,-1.29372472,51.57183452
OX110ST,Blewbury & Harwell Ward,-1.28248977,51.56322434
OX110SU,Blewbury & Harwell Ward,-1.29370745,51.57015297
OX110SW,Blewbury & Harwell Ward,-1.29016824,51.56949323
OX110SX,Blewbury & Harwell Ward,-1.29413276,51.56597438
OX110SY,Blewbury & Harwell Ward,-1.29348776,51.57222873
OX110SZ,Blewbury & Harwell Ward,-1.30799551,51.56991427
OX110TA,Hendreds Ward,-1.31512437,51.57848011
OX110TB,Hendreds Ward,-1.31647755,51.57677958
OX110TD,Blewbury & Harwell Ward,-1.32414178,51.56694205
OX110TQ,Hendreds Ward,-1.31945768,51.57628434
OX110TR,Hendreds Ward,-1.30998404,51.58152519
OX110TS,Blewbury & Harwell Ward,-1.30418671,51.5708359
OX110TT,Blewbury & Harwell Ward,-1.30424964,51.57049459
OX110TU,Blewbury & Harwell Ward,-1.30466311,51.57082074
OX110TW,Blewbury & Harwell Ward,-1.30523788,51.570977
OX110TX,Blewbury & Harwell Ward,-1.30446115,51.57176367
OX110TY,Blewbury & Harwell Ward,-1.30915649,51.56947152
OX110TZ,Blewbury & Harwell Ward,-1.30747949,51.57063955
OX110UA,Blewbury & Harwell Ward,-1.30743908,51.5704505
OX110UB,Blewbury & Harwell Ward,-1.30976161,51.56952902
OX110UD,Blewbury & Harwell Ward,-1.30853624,51.570412
OX110UE,Blewbury & Harwell Ward,-1.30777529,51.56921162
OX110UF,Blewbury & Harwell Ward,-1.30893177,51.56906556
OX110ZY,Didcot South Ward,-1.23939852,51.60639213
OX111AB,Didcot South Ward,-1.23939852,51.60639213
OX111BW,Didcot South Ward,-1.23939852,51.60639213
OX111DA,Didcot South Ward,-1.23939852,51.60639213
OX111DB,Didcot South Ward,-1.23939852,51.60639213
OX111DX,Didcot South Ward,-1.23939852,51.60639213
OX111DY,Didcot South Ward,-1.23939852,51.60639213
OX111EJ,Didcot South Ward,-1.23939852,51.60639213
OX111EN,Didcot South Ward,-1.23939852,51.60639213
OX111ES,Didcot South Ward,-1.23939852,51.60639213
OX111EU,Didcot South Ward,-1.23939852,51.60639213
OX111EW,Didcot South Ward,-1.23939852,51.60639213
OX111EX,Didcot South Ward,-1.23939852,51.60639213
OX111EY,Didcot South Ward,-1.23939852,51.60639213
OX111EZ,Didcot South Ward,-1.23939852,51.60639213
OX111FA,Didcot South Ward,-1.23939852,51.60639213
OX116AA,Didcot West Ward,-1.26624152,51.60919733
OX116AB,Didcot West Ward,-1.26523532,51.61338114
OX116AD,Didcot West Ward,-1.26480998,51.6137831
OX116AE,Didcot West Ward,-1.26327993,51.61372856
OX116AF,Didcot West Ward,-1.26436695,51.6134926
OX116AG,Didcot West Ward,-1.26466333,51.61302689
OX116AH,Didcot West Ward,-1.26332497,51.61273077
OX116AJ,Didcot West Ward,-1.26389592,51.61314796
OX116AL,Didcot West Ward,-1.26343404,51.61223692
OX116AN,Didcot West Ward,-1.26684047,51.61325629
OX116AP,Didcot West Ward,-1.26630446,51.61246168
OX116AQ,Didcot West Ward,-1.26707471,51.61305993
OX116AR,Didcot West Ward,-1.26754651,51.61335959
OX116AS,Didcot West Ward,-1.26652705,51.61119524
OX116AT,Didcot West Ward,-1.26500222,51.61171623
OX116AU,Didcot West Ward,-1.26455558,51.61165049
OX116AW,Didcot West Ward,-1.263524,51.6111405
OX116AX,Didcot West Ward,-1.26705692,51.60967896
OX116AY,Didcot West Ward,-1.26488423,51.61007902
OX116AZ,Didcot West Ward,-1.26647251,51.61009792
OX116BA,Didcot West Ward,-1.26588409,51.60986946
OX116BB,Didcot West Ward,-1.26786426,51.61066409
OX116BD,Didcot West Ward,-1.26683605,51.61173668
OX116BE,Didcot West Ward,-1.2649412,51.61102349
OX116BF,Didcot West Ward,-1.26552085,51.61090123
OX116BG,Didcot West Ward,-1.26937227,51.61118599
OX116BH,Didcot West Ward,-1.26851205,51.610794
OX116BJ,Didcot West Ward,-1.26949649,51.6124456
OX116BL,Didcot West Ward,-1.26796864,51.61225625
OX116BN,Didcot West Ward,-1.2702477,51.61243228
OX116BP,Didcot West Ward,-1.26870108,51.61251258
OX116BQ,Didcot West Ward,-1.2698022,51.61229464
OX116BR,Didcot West Ward,-1.26930112,51.61292093
OX116BS,Didcot West Ward,-1.26776415,51.61239885
OX116BT,Didcot West Ward,-1.26920638,51.61342388
OX116BU,Didcot West Ward,-1.26172769,51.61237008
OX116BW,Didcot West Ward,-1.26184586,51.61309914
OX116BX,Didcot West Ward,-1.2614256,51.61318642
OX116BY,Didcot West Ward,-1.26681199,51.61054064
OX116BZ,Blewbury & Harwell Ward,-1.2717149,51.60377344
OX116DA,Blewbury & Harwell Ward,-1.26640231,51.60459461
OX116DB,Blewbury & Harwell Ward,-1.26796282,51.60453241
OX116DD,Blewbury & Harwell Ward,-1.26697594,51.60484096
OX116DE,Didcot West Ward,-1.26577595,51.60493238
OX116DF,Didcot West Ward,-1.26487321,51.6053943
OX116DG,Blewbury & Harwell Ward,-1.2663461,51.60539451
OX116DH,Blewbury & Harwell Ward,-1.2668931,51.6037075
OX116DJ,Didcot South Ward,-1.26622623,51.60028651
OX116DL,Blewbury & Harwell Ward,-1.26902246,51.60418833
OX116DN,Blewbury & Harwell Ward,-1.27615072,51.60268589
OX116DP,Blewbury & Harwell Ward,-1.26960422,51.60572952
OX116DQ,Blewbury & Harwell Ward,-1.2659773,51.60587776
OX116DR,Didcot West Ward,-1.26849761,51.60989475
OX116DS,Didcot West Ward,-1.2695727,51.61039598
OX116DT,Didcot West Ward,-1.27146401,51.61133385
OX116DU,Didcot West Ward,-1.27088062,51.61168991
OX116DW,Blewbury & Harwell Ward,-1.27448393,51.60217207
OX116DX,Didcot South Ward,-1.25932337,51.59769857
OX116DY,Didcot South Ward,-1.2589709,51.59806501
OX116DZ,Didcot South Ward,-1.25898831,51.59699511
OX116EA,Didcot South Ward,-1.26097143,51.59845526
OX116EB,Didcot South Ward,-1.26072661,51.59752758
OX116ED,Didcot South Ward,-1.26159219,51.59756898
OX116EE,Blewbury & Harwell Ward,-1.26953773,51.60267195
OX116EG,Didcot West Ward,-1.26494258,51.60825407
OX116EH,Didcot West Ward,-1.26590328,51.60778352
OX116EJ,Didcot West Ward,-1.26521345,51.60847157
OX116EL,Didcot West Ward,-1.26495019,51.60867673
OX116EN,Didcot West Ward,-1.26424996,51.60911294
OX116EP,Didcot West Ward,-1.26371448,51.60829134
OX116EQ,Blewbury & Harwell Ward,-1.26656178,51.60634897
OX116ER,Didcot West Ward,-1.26541335,51.60771752
OX116ES,Didcot West Ward,-1.26564675,51.60667595
OX116ET,Blewbury & Harwell Ward,-1.2701828,51.60656933
OX116EW,Blewbury & Harwell Ward,-1.26882278,51.60673172
OX116EX,Blewbury & Harwell Ward,-1.27045193,51.60599554
OX116EY,Blewbury & Harwell Ward,-1.27113142,51.6059458
OX116EZ,Blewbury & Harwell Ward,-1.27037292,51.60191284
OX116FA,Blewbury & Harwell Ward,-1.27139412,51.60216195
OX116FB,Blewbury & Harwell Ward,-1.27096722,51.60267183
OX116FD,Blewbury & Harwell Ward,-1.27215817,51.60223862
OX116FE,Blewbury & Harwell Ward,-1.27010495,51.60151554
OX116FF,Blewbury & Harwell Ward,-1.27382538,51.60544097
OX116FG,Blewbury & Harwell Ward,-1.26944906,51.60189812
OX116FH,Didcot South Ward,-1.2650474,51.6008636
OX116FJ,Blewbury & Harwell Ward,-1.27376023,51.60771544
OX116FL,Didcot South Ward,-1.2636449,51.60277004
OX116FN,Didcot South Ward,-1.26589561,51.60288303
OX116FP,Didcot South Ward,-1.26418743,51.60315109
OX116FQ,Didcot South Ward,-1.2672121,51.60183023
OX116FR,Didcot South Ward,-1.26596935,51.60099525
OX116FS,Didcot South Ward,-1.26512698,51.60040552
OX116FT,Didcot South Ward,-1.26274189,51.60324993
OX116FU,Didcot South Ward,-1.26322163,51.59858628
OX116FW,Didcot South Ward,-1.26351796,51.59901074
OX116FX,Blewbury & Harwell Ward,-1.27336315,51.60635525
OX116FY,Blewbury & Harwell Ward,-1.27449435,51.60786385
OX116FZ,Blewbury & Harwell Ward,-1.27220061,51.60771479
OX116GA,Blewbury & Harwell Ward,-1.27248014,51.60739282
OX116GB,Blewbury & Harwell Ward,-1.27251011,51.60822923
OX116GD,Blewbury & Harwell Ward,-1.27147277,51.60627162
OX116GE,Blewbury & Harwell Ward,-1.27001871,51.60419452
OX116GF,Blewbury & Harwell Ward,-1.27240917,51.6064123
OX116GG,Didcot South Ward,-1.26422935,51.5996626
OX116GH,Didcot South Ward,-1.264379,51.60023
OX116GJ,Blewbury & Harwell Ward,-1.26820468,51.60296037
OX116GL,Blewbury & Harwell Ward,-1.26968443,51.60342816
OX116GN,Didcot South Ward,-1.2617611,51.60140049
OX116GP,Didcot South Ward,-1.26236721,51.60231245
OX116GQ,Didcot South Ward,-1.2629984,51.60256818
OX116GR,Blewbury & Harwell Ward,-1.26963465,51.60473164
OX116GS,Didcot South Ward,-1.26313793,51.6019756
OX116GT,Didcot South Ward,-1.26260106,51.60035373
OX116GU,Didcot South Ward,-1.2625519,51.59982292
OX116GW,Didcot South Ward,-1.26301262,51.60079691
OX116GX,Didcot South Ward,-1.26309017,51.60046471
OX116GY,Blewbury & Harwell Ward,-1.27251921,51.60494734
OX116GZ,Blewbury & Harwell Ward,-1.26969431,51.60551428
OX116HA,Blewbury & Harwell Ward,-1.2669438,51.60324924
OX116HB,Didcot South Ward,-1.26454587,51.60062669
OX116HD,Didcot South Ward,-1.26395611,51.60048811
OX116HE,Didcot South Ward,-1.26455595,51.60089649
OX116HF,Didcot South Ward,-1.26367877,51.6006752
OX116HG,Didcot South Ward,-1.26413008,51.60044425
OX116HH,Didcot South Ward,-1.26788477,51.59950559
OX116HJ,Didcot South Ward,-1.26760354,51.59993544
OX116HL,Didcot South Ward,-1.26809106,51.60104444
OX116HN,Didcot South Ward,-1.26728522,51.59907925
OX116HP,Didcot South Ward,-1.26903223,51.60087946
OX116HQ,Didcot South Ward,-1.268493,51.59939249
OX116HR,Didcot South Ward,-1.26125607,51.59870881
OX116HS,Didcot South Ward,-1.26090085,51.59924608
OX116HT,Didcot South Ward,-1.26296599,51.59832391
OX116HU,Didcot South Ward,-1.26223527,51.59797765
OX116HW,Didcot South Ward,-1.26273193,51.5976211
OX116HY,Didcot South Ward,-1.26344129,51.59660949
OX116HZ,Didcot South Ward,-1.26614279,51.59739967
OX116JB,Didcot South Ward,-1.26350101,51.59827332
OX116JL,Didcot South Ward,-1.26535627,51.60409353
OX116JN,Didcot West Ward,-1.26324662,51.61578743
OX116JS,Didcot West Ward,-1.26206615,51.61554624
OX117AA,Didcot West Ward,-1.25203374,51.60728246
OX117AB,Didcot West Ward,-1.25238835,51.60855254
OX117AD,Didcot West Ward,-1.2526456,51.60959721
OX117AF,Didcot North East Ward,-1.24153408,51.61429158
OX117AG,Didcot West Ward,-1.25314217,51.6083775
OX117AH,Didcot West Ward,-1.25302594,51.60665936
OX117AJ,Didcot West Ward,-1.25389745,51.60723136
OX117AL,Didcot West Ward,-1.26066264,51.60591638
OX117AN,Didcot West Ward,-1.25451714,51.60642605
OX117AP,Didcot West Ward,-1.26341403,51.60543912
OX117AQ,Didcot West Ward,-1.25241374,51.60700614
OX117AR,Didcot West Ward,-1.26408922,51.60654932
OX117AT,Didcot West Ward,-1.26299465,51.60726179
OX117AU,Didcot West Ward,-1.26237536,51.607159
OX117AW,Didcot North East Ward,-1.2482893,51.61803954
OX117AX,Didcot West Ward,-1.26145255,51.6061821
OX117AY,Didcot West Ward,-1.2586387,51.60605649
OX117AZ,Didcot West Ward,-1.25508394,51.60620486
OX117BA,Didcot West Ward,-1.25375468,51.60889391
OX117BB,Didcot West Ward,-1.25458364,51.6085395
OX117BD,Didcot West Ward,-1.25431472,51.60820511
OX117BE,Didcot West Ward,-1.25329702,51.60862125
OX117BF,Sutton Courtenay Ward,-1.25664323,51.62037654
OX117BG,Didcot West Ward,-1.25748682,51.6129368
OX117BH,Didcot West Ward,-1.25380934,51.60996427
OX117BJ,Didcot West Ward,-1.25461017,51.60956472
OX117BL,Didcot West Ward,-1.25477578,51.60915216
OX117BN,Didcot West Ward,-1.25881545,51.6093935
OX117BP,Didcot West Ward,-1.26117281,51.60918355
OX117BS,Didcot West Ward,-1.26247765,51.60886805
OX117BT,Didcot West Ward,-1.25996163,51.60817787
OX117BU,Didcot West Ward,-1.26009744,51.60781905
OX117BW,Didcot West Ward,-1.25880628,51.60906975
OX117BX,Didcot West Ward,-1.26069192,51.60856011
OX117BY,Didcot West Ward,-1.2619759,51.60953028
OX117BZ,Didcot West Ward,-1.26172344,51.61085046
OX117DA,Didcot West Ward,-1.26157204,51.61039094
OX117DB,Didcot West Ward,-1.26026087,51.61109303
OX117DD,Didcot West Ward,-1.25792868,51.61063775
OX117DE,Didcot West Ward,-1.25580621,51.60972516
OX117DF,Didcot West Ward,-1.25863675,51.60972506
OX117DG,Didcot West Ward,-1.25811237,51.6100005
OX117DH,Didcot West Ward,-1.25973797,51.61038839
OX117DJ,Didcot West Ward,-1.25529227,51.61024342
OX117DL,Didcot West Ward,-1.25383675,51.60917317
OX117DP,Didcot North East Ward,-1.23441452,51.61338223
OX117DQ,Didcot West Ward,-1.26030041,51.61043689
OX117DR,Didcot North East Ward,-1.23433755,51.61280627
OX117DS,Sutton Courtenay Ward,-1.26039089,51.62353826
OX117DT,Didcot West Ward,-1.24646707,51.60944986
OX117DU,Didcot West Ward,-1.24794473,51.61004377
OX117DX,Didcot West Ward,-1.24864606,51.61042591
OX117DZ,Didcot West Ward,-1.24886623,51.61021152
OX117EA,Didcot West Ward,-1.25017643,51.61045367
OX117EB,Didcot West Ward,-1.25233864,51.61070122
OX117ED,Didcot West Ward,-1.25278156,51.61187295
OX117EE,Didcot West Ward,-1.25483609,51.61076204
OX117EF,Didcot West Ward,-1.25695904,51.61164767
OX117EG,Didcot West Ward,-1.25577381,51.61347446
OX117EH,Didcot West Ward,-1.25679409,51.61290546
OX117EJ,Didcot West Ward,-1.25847707,51.61154936
OX117EL,Didcot West Ward,-1.25790825,51.61277762
OX117EP,Didcot West Ward,-1.25578641,51.61182008
