Neighbourhood,Street,Description,GeometryJSON,Email,Phone
Temple Cowley,"TEMPLE COWLEY 07 Marsh Road, Purland Close",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.220058, 51.738375, 0.0], [-1.219581, 51.738089, 0.0], [-1.219232, 51.738195, 0.0], [-1.218487, 51.738238, 0.0], [-1.217403, 51.738361, 0.0], [-1.21677, 51.738282, 0.0], [-1.216657, 51.738305, 0.0], [-1.21648, 51.738574, 0.0], [-1.217435, 51.738667, 0.0], [-1.217934, 51.739149, 0.0], [-1.220058, 51.738375, 0.0]]]}, ""bbox"": [-1.220058, 51.738089, -1.21648, 51.739149]}], ""bbox"": [-1.220058, 51.738089, -1.21648, 51.739149]}",marshrd@oxfordtogether.org,
Temple Cowley,"TEMPLE COWLEY 02 Edmund Rd, Hendred St",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.219991, 51.737963, 0.0], [-1.221806, 51.736917, 0.0], [-1.220747, 51.735928, 0.0], [-1.218837, 51.737178, 0.0], [-1.218279, 51.736879, 0.0], [-1.219942, 51.735729, 0.0], [-1.218737, 51.735127, 0.0], [-1.2176, 51.735984, 0.0], [-1.217128, 51.736203, 0.0], [-1.217695, 51.736462, 0.0], [-1.218263, 51.736927, 0.0], [-1.219991, 51.737963, 0.0]]]}, ""bbox"": [-1.221806, 51.735127, -1.217128, 51.737963]}], ""bbox"": [-1.221806, 51.735127, -1.217128, 51.737963]}",edmundhendred@oxfordtogether.org,447720928999.0
Temple Cowley,TEMPLE COWLEY 06 Temple Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.213714, 51.73508, 0.0], [-1.213607, 51.734874, 0.0], [-1.21365, 51.734734, 0.0], [-1.212454, 51.734439, 0.0], [-1.212132, 51.734924, 0.0], [-1.211789, 51.734871, 0.0], [-1.211714, 51.735157, 0.0], [-1.211683, 51.735369, 0.0], [-1.212015, 51.735558, 0.0], [-1.211833, 51.735684, 0.0], [-1.210926, 51.736449, 0.0], [-1.210932, 51.736781, 0.0], [-1.211313, 51.73697, 0.0], [-1.211688, 51.737289, 0.0], [-1.212493, 51.737458, 0.0], [-1.212402, 51.737635, 0.0], [-1.212713, 51.73789, 0.0], [-1.214306, 51.738276, 0.0], [-1.215859, 51.73845, 0.0], [-1.215998, 51.73856, 0.0], [-1.216186, 51.738523, 0.0], [-1.21648, 51.738574, 0.0], [-1.216657, 51.738305, 0.0], [-1.21677, 51.738282, 0.0], [-1.217102, 51.73832, 0.0], [-1.216968, 51.738034, 0.0], [-1.216614, 51.738004, 0.0], [-1.216335, 51.738247, 0.0], [-1.215841, 51.738044, 0.0], [-1.215718, 51.738161, 0.0], [-1.21523, 51.738058, 0.0], [-1.215412, 51.737895, 0.0], [-1.214683, 51.737632, 0.0], [-1.215042, 51.737423, 0.0], [-1.21486, 51.737363, 0.0], [-1.212874, 51.737014, 0.0], [-1.21259, 51.737365, 0.0], [-1.211925, 51.737204, 0.0], [-1.212126, 51.736817, 0.0], [-1.212992, 51.736302, 0.0], [-1.214344, 51.735352, 0.0], [-1.213714, 51.73508, 0.0]]]}, ""bbox"": [-1.217102, 51.734439, -1.210926, 51.738574]}], ""bbox"": [-1.217102, 51.734439, -1.210926, 51.738574]}",templerd@oxfordtogether.org,
Temple Cowley,"TEMPLE COWLEY 14 Baracks Lane, Turner Cl, William Morris Cl",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.211882, 51.740071, 0.0], [-1.21159, 51.740008, 0.0], [-1.211584, 51.739932, 0.0], [-1.211332, 51.739865, 0.0], [-1.211547, 51.738955, 0.0], [-1.211288, 51.738888, 0.0], [-1.210836, 51.738712, 0.0], [-1.210471, 51.739024, 0.0], [-1.208036, 51.738214, 0.0], [-1.2071, 51.739363, 0.0], [-1.206285, 51.739336, 0.0], [-1.206255, 51.739416, 0.0], [-1.207156, 51.739426, 0.0], [-1.211748, 51.74025, 0.0], [-1.211882, 51.740071, 0.0]]]}, ""bbox"": [-1.211882, 51.738214, -1.206255, 51.74025]}], ""bbox"": [-1.211882, 51.738214, -1.206255, 51.74025]}",baracksturner@oxfordtogether.org,
Temple Cowley,"TEMPLE COWLEY 09 Junction Rd, Beresford Pl, Crescent Cl, Don Bosco Cl",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.21096, 51.738194, 0.0], [-1.211228, 51.737848, 0.0], [-1.211754, 51.737908, 0.0], [-1.212011, 51.737357, 0.0], [-1.211722, 51.737294, 0.0], [-1.211313, 51.73697, 0.0], [-1.210932, 51.736781, 0.0], [-1.210931, 51.7365, 0.0], [-1.21048, 51.736387, 0.0], [-1.210292, 51.73655, 0.0], [-1.209343, 51.736394, 0.0], [-1.209064, 51.736704, 0.0], [-1.209676, 51.736863, 0.0], [-1.209105, 51.737556, 0.0], [-1.209781, 51.737776, 0.0], [-1.209674, 51.737905, 0.0], [-1.209791, 51.737942, 0.0], [-1.209757, 51.738004, 0.0], [-1.209624, 51.738151, 0.0], [-1.20842, 51.737742, 0.0], [-1.208036, 51.738214, 0.0], [-1.210471, 51.739024, 0.0], [-1.210836, 51.738712, 0.0], [-1.210086, 51.73838, 0.0], [-1.209642, 51.738221, 0.0], [-1.20984, 51.738036, 0.0], [-1.209845, 51.737965, 0.0], [-1.209996, 51.737819, 0.0], [-1.21096, 51.738194, 0.0]]]}, ""bbox"": [-1.212011, 51.736387, -1.208036, 51.739024]}], ""bbox"": [-1.212011, 51.736387, -1.208036, 51.739024]}",junctionrd@oxfordtogether.org,
West Oxford,WEST OXFORD 04 Mill Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.271367, 51.752372, 0.0], [-1.271474, 51.752339, 0.0], [-1.271474, 51.752199, 0.0], [-1.271292, 51.751648, 0.0], [-1.270895, 51.750253, 0.0], [-1.270756, 51.750114, 0.0], [-1.270884, 51.749961, 0.0], [-1.27067, 51.749157, 0.0], [-1.270841, 51.749111, 0.0], [-1.270863, 51.748911, 0.0], [-1.270284, 51.748911, 0.0], [-1.270487, 51.750572, 0.0], [-1.270927, 51.752432, 0.0], [-1.271367, 51.752372, 0.0]]]}, ""bbox"": [-1.271474, 51.748911, -1.270284, 51.752432]}], ""bbox"": [-1.271474, 51.748911, -1.270284, 51.752432]}",millstreet@oxfordtogether.org,
West Oxford,WEST OXFORD 17 Helen Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.277996, 51.753796, 0.0], [-1.27833, 51.75395, 0.0], [-1.278968, 51.754083, 0.0], [-1.279284, 51.754113, 0.0], [-1.279102, 51.753831, 0.0], [-1.278973, 51.753844, 0.0], [-1.278839, 51.753758, 0.0], [-1.278083, 51.752685, 0.0], [-1.277815, 51.752685, 0.0], [-1.277664, 51.752626, 0.0], [-1.277223, 51.752617, 0.0], [-1.277996, 51.753796, 0.0]]]}, ""bbox"": [-1.279284, 51.752617, -1.277223, 51.754113]}], ""bbox"": [-1.279284, 51.752617, -1.277223, 51.754113]}",helenroad@oxfordtogether.org,
West Oxford,"WEST OXFORD 12 Harley Road, Oatlands Road, Riverside Road",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.280695, 51.752193, 0.0], [-1.280866, 51.750908, 0.0], [-1.278377, 51.750881, 0.0], [-1.278265, 51.752057, 0.0], [-1.279611, 51.75211, 0.0], [-1.279638, 51.752073, 0.0], [-1.280255, 51.752123, 0.0], [-1.280271, 51.752183, 0.0], [-1.280695, 51.752193, 0.0]]]}, ""bbox"": [-1.280866, 51.750881, -1.278265, 51.752193]}], ""bbox"": [-1.280866, 51.750881, -1.278265, 51.752193]}",harleyroad@oxfordtogether.org,
West Oxford,WEST OXFORD 11 Hill View Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.277128, 51.752078, 0.0], [-1.277251, 51.752068, 0.0], [-1.277294, 51.751709, 0.0], [-1.277546, 51.750832, 0.0], [-1.276859, 51.750802, 0.0], [-1.276731, 51.751085, 0.0], [-1.276586, 51.752044, 0.0], [-1.277128, 51.752078, 0.0]]]}, ""bbox"": [-1.277546, 51.750802, -1.276586, 51.752078]}], ""bbox"": [-1.277546, 51.750802, -1.276586, 51.752078]}",hillviewrd@oxfordtogether.org,
West Oxford,"WEST OXFORD 09 South Street, Swan Street, West Street",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.275366, 51.752346, 0.0], [-1.27534, 51.752224, 0.0], [-1.275394, 51.751799, 0.0], [-1.275195, 51.751164, 0.0], [-1.275232, 51.751018, 0.0], [-1.275479, 51.75063, 0.0], [-1.275591, 51.750343, 0.0], [-1.275532, 51.750134, 0.0], [-1.27462, 51.750147, 0.0], [-1.274422, 51.750001, 0.0], [-1.272394, 51.750094, 0.0], [-1.272416, 51.750466, 0.0], [-1.273075, 51.750456, 0.0], [-1.273086, 51.750413, 0.0], [-1.273875, 51.750386, 0.0], [-1.2741, 51.75205, 0.0], [-1.273789, 51.752073, 0.0], [-1.273842, 51.752405, 0.0], [-1.275366, 51.752346, 0.0]]]}, ""bbox"": [-1.275591, 51.750001, -1.272394, 51.752405]}], ""bbox"": [-1.275591, 51.750001, -1.272394, 51.752405]}",swansst@oxfordtogether.org,
West Oxford,WEST OXFORD 08 Bridge Street,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.273842, 51.752405, 0.0], [-1.273789, 51.752073, 0.0], [-1.2741, 51.75205, 0.0], [-1.273875, 51.750386, 0.0], [-1.273508, 51.750386, 0.0], [-1.273455, 51.750044, 0.0], [-1.274422, 51.750001, 0.0], [-1.274501, 51.749977, 0.0], [-1.274233, 51.749771, 0.0], [-1.273723, 51.749645, 0.0], [-1.273471, 51.749462, 0.0], [-1.272999, 51.749157, 0.0], [-1.272816, 51.749459, 0.0], [-1.272312, 51.749559, 0.0], [-1.272409, 51.750064, 0.0], [-1.273047, 51.750034, 0.0], [-1.273348, 51.750014, 0.0], [-1.273407, 51.750402, 0.0], [-1.273086, 51.750413, 0.0], [-1.273075, 51.750456, 0.0], [-1.272994, 51.750459, 0.0], [-1.273004, 51.750545, 0.0], [-1.273246, 51.750522, 0.0], [-1.273541, 51.752412, 0.0], [-1.273842, 51.752405, 0.0]]]}, ""bbox"": [-1.274501, 51.749157, -1.272312, 51.752412]}], ""bbox"": [-1.274501, 51.749157, -1.272312, 51.752412]}",bridgest@oxfordtogether.org,
West Oxford,"WEST OXFORD 07 East Street, North Street",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.273541, 51.752412, 0.0], [-1.273542, 51.752386, 0.0], [-1.273246, 51.750522, 0.0], [-1.273004, 51.750545, 0.0], [-1.272994, 51.750459, 0.0], [-1.272416, 51.750466, 0.0], [-1.272319, 51.750796, 0.0], [-1.272426, 51.751477, 0.0], [-1.27256, 51.75245, 0.0], [-1.273541, 51.752412, 0.0]]]}, ""bbox"": [-1.273542, 51.750459, -1.272319, 51.75245]}], ""bbox"": [-1.273542, 51.750459, -1.272319, 51.75245]}",eaststreet@oxfordtogether.org,
West Oxford,WEST OXFORD 06 Gibbs Crescent,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.270597, 51.748912, 0.0], [-1.268323, 51.747899, 0.0], [-1.268146, 51.748114, 0.0], [-1.268875, 51.749141, 0.0], [-1.26924, 51.7493, 0.0], [-1.270308, 51.749081, 0.0], [-1.270284, 51.748911, 0.0], [-1.270597, 51.748912, 0.0]]]}, ""bbox"": [-1.270597, 51.747899, -1.268146, 51.7493]}], ""bbox"": [-1.270597, 51.747899, -1.268146, 51.7493]}",gibbscres@oxfordtogether.org,
West Oxford,"WEST OXFORD 05 Arthur Street, Barrett Street, Osney Lane, Russell Street",,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.271474, 51.752339, 0.0], [-1.272529, 51.752286, 0.0], [-1.272319, 51.750796, 0.0], [-1.272416, 51.750466, 0.0], [-1.272394, 51.750094, 0.0], [-1.272312, 51.749559, 0.0], [-1.271467, 51.748819, 0.0], [-1.270863, 51.748911, 0.0], [-1.270841, 51.749111, 0.0], [-1.27067, 51.749157, 0.0], [-1.270884, 51.749961, 0.0], [-1.270756, 51.750114, 0.0], [-1.270895, 51.750253, 0.0], [-1.270984, 51.750526, 0.0], [-1.270487, 51.750572, 0.0], [-1.270459, 51.75038, 0.0], [-1.269568, 51.7505, 0.0], [-1.26975, 51.75125, 0.0], [-1.27063, 51.751184, 0.0], [-1.270507, 51.750616, 0.0], [-1.270968, 51.750586, 0.0], [-1.271006, 51.750599, 0.0], [-1.271292, 51.751648, 0.0], [-1.271474, 51.752199, 0.0], [-1.271474, 51.752339, 0.0]]]}, ""bbox"": [-1.272529, 51.748819, -1.269568, 51.752339]}], ""bbox"": [-1.272529, 51.748819, -1.269568, 51.752339]}",arthurstreet@oxfordtogether.org,
West Oxford,WEST OXFORD 19 Rewley Road,,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2710085, 51.7576402, 0.0], [-1.2716307, 51.7575473, 0.0], [-1.270236, 51.752885, 0.0], [-1.2665024, 51.7534695, 0.0], [-1.2676825, 51.7546782, 0.0], [-1.2683263, 51.7551431, 0.0], [-1.2695708, 51.7554221, 0.0], [-1.2710085, 51.7576402, 0.0]]]}, ""bbox"": [-1.2716307, 51.752885, -1.2665024, 51.7576402]}], ""bbox"": [-1.2716307, 51.752885, -1.2665024, 51.7576402]}",rewleyroad@oxfordtogether.org,
Wolvercote,First Turn East,"East end of First Turn, Mere Road, Millway Close, Churchill Place, Fairlawn End and Sheriff's Drive","{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2838505, 51.7860202, 0.0], [-1.283829, 51.7857946, 0.0], [-1.2835501, 51.7857481, 0.0], [-1.2833784, 51.7857747, 0.0], [-1.2829814, 51.7856021, 0.0], [-1.2826381, 51.7854428, 0.0], [-1.2818764, 51.7856618, 0.0], [-1.2813936, 51.7853964, 0.0], [-1.2807284, 51.7850579, 0.0], [-1.2810395, 51.7846729, 0.0], [-1.2809644, 51.78458, 0.0], [-1.280546, 51.7844605, 0.0], [-1.2798379, 51.7844738, 0.0], [-1.2795911, 51.7851773, 0.0], [-1.279044, 51.7857879, 0.0], [-1.2791257, 51.7864649, 0.0], [-1.279634, 51.7867569, 0.0], [-1.279795, 51.7867171, 0.0], [-1.2796555, 51.7859207, 0.0], [-1.2800525, 51.7859671, 0.0], [-1.2805031, 51.7867569, 0.0], [-1.2805996, 51.7869096, 0.0], [-1.280943, 51.7869029, 0.0], [-1.2813292, 51.7867171, 0.0], [-1.2823991, 51.786533, 0.0], [-1.282957, 51.7864799, 0.0], [-1.2838505, 51.7860202, 0.0]]]}, ""bbox"": [-1.2838505, 51.7844605, -1.279044, 51.7869096]}], ""bbox"": [-1.2838505, 51.7844605, -1.279044, 51.7869096]}",firstturneast@oxfordtogether.org,
Wolvercote,Wolvercote Green,"West end of First Turn, Wolvercote Green, Dove House Close, Osborne Close","{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2843481, 51.7857735, 0.0], [-1.2844447, 51.7854881, 0.0], [-1.2829963, 51.78357, 0.0], [-1.2824265, 51.7837737, 0.0], [-1.2820522, 51.7836563, 0.0], [-1.2816981, 51.7839483, 0.0], [-1.2815157, 51.7842404, 0.0], [-1.2813965, 51.7843975, 0.0], [-1.2810317, 51.78459, 0.0], [-1.2807284, 51.7850579, 0.0], [-1.2818764, 51.7856618, 0.0], [-1.2826381, 51.7854428, 0.0], [-1.2833784, 51.7857747, 0.0], [-1.2843481, 51.7857735, 0.0]]]}, ""bbox"": [-1.2844447, 51.78357, -1.2807284, 51.7857747]}], ""bbox"": [-1.2844447, 51.78357, -1.2807284, 51.7857747]}",wolvercotegreen@oxfordtogether.org,
Wolvercote,Rosamund Elmthorpe,"Rosamund Road, Elmthorpe Road and the North Side of the Godstow road between and next to them","{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2881586, 51.7843192, 0.0], [-1.2889311, 51.7860117, 0.0], [-1.2896392, 51.7861776, 0.0], [-1.2902722, 51.7859453, 0.0], [-1.2906906, 51.7867417, 0.0], [-1.2913558, 51.7871399, 0.0], [-1.2919567, 51.7868811, 0.0], [-1.2911413, 51.7846113, 0.0], [-1.2907121, 51.7839276, 0.0], [-1.2892208, 51.7841135, 0.0], [-1.2881586, 51.7843192, 0.0]]]}, ""bbox"": [-1.2919567, 51.7839276, -1.2881586, 51.7871399]}], ""bbox"": [-1.2919567, 51.7839276, -1.2881586, 51.7871399]}",rosamundelmthorpe@oxfordtogether.org,
Wolvercote,Home Close,Home Close and the North side of Godstow Road close to it,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2907121, 51.7839276, 0.0], [-1.2915168, 51.7855272, 0.0], [-1.2919245, 51.7868346, 0.0], [-1.2926218, 51.7869806, 0.0], [-1.293448, 51.7868612, 0.0], [-1.2939522, 51.7867948, 0.0], [-1.2943385, 51.7849497, 0.0], [-1.2935123, 51.7840869, 0.0], [-1.2927935, 51.7840869, 0.0], [-1.292654, 51.7837617, 0.0], [-1.2918386, 51.7838214, 0.0], [-1.2907121, 51.7839276, 0.0]]]}, ""bbox"": [-1.2943385, 51.7837617, -1.2907121, 51.7869806]}], ""bbox"": [-1.2943385, 51.7837617, -1.2907121, 51.7869806]}",homeclose@oxfordtogether.org,
Wolvercote,Godstow Road West,"Godstow Road West of The White Hart and Webb's Close, including houses up to The Trout Inn","{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.292654, 51.7837617, 0.0], [-1.2927935, 51.7840869, 0.0], [-1.2937647, 51.78414, 0.0], [-1.2951165, 51.7839408, 0.0], [-1.2953901, 51.7830349, 0.0], [-1.2957281, 51.7826831, 0.0], [-1.2961572, 51.7822616, 0.0], [-1.2984424, 51.7812859, 0.0], [-1.299923, 51.7799318, 0.0], [-1.3000732, 51.779746, 0.0], [-1.2985068, 51.7786706, 0.0], [-1.2967258, 51.7794008, 0.0], [-1.2967902, 51.7806487, 0.0], [-1.2962967, 51.7812992, 0.0], [-1.2948376, 51.7816841, 0.0], [-1.2933999, 51.78187, 0.0], [-1.2932282, 51.7821222, 0.0], [-1.2934213, 51.7825072, 0.0], [-1.2933999, 51.7829054, 0.0], [-1.2931031, 51.7830185, 0.0], [-1.2931424, 51.7835426, 0.0], [-1.2931191, 51.7837518, 0.0], [-1.292654, 51.7837617, 0.0]]]}, ""bbox"": [-1.3000732, 51.7786706, -1.292654, 51.78414]}], ""bbox"": [-1.3000732, 51.7786706, -1.292654, 51.78414]}",godstowroadwest@oxfordtogether.org,
Wolvercote,Linkside Avenue,Linkside Avenue and Foxton Close,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2793199, 51.7950301, 0.0], [-1.2792987, 51.794635, 0.0], [-1.2790627, 51.7942767, 0.0], [-1.2783117, 51.7941838, 0.0], [-1.278419, 51.7933477, 0.0], [-1.2786279, 51.7925152, 0.0], [-1.2786815, 51.791991, 0.0], [-1.278419, 51.7916622, 0.0], [-1.2783117, 51.7907597, 0.0], [-1.2779216, 51.789903, 0.0], [-1.2763338, 51.790341, 0.0], [-1.2765307, 51.7906535, 0.0], [-1.2770349, 51.7913536, 0.0], [-1.2774963, 51.7923755, 0.0], [-1.2774319, 51.7951227, 0.0], [-1.2793199, 51.7950301, 0.0]]]}, ""bbox"": [-1.2793199, 51.789903, -1.2763338, 51.7951227]}], ""bbox"": [-1.2793199, 51.789903, -1.2763338, 51.7951227]}",linksideave@oxfordtogether.org,
Wolvercote,Sunderland Avenue North,North Side of Sunderland Avenue,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""0"", ""type"": ""Feature"", ""properties"": {}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-1.2796919, 51.7884098, 0.0], [-1.2799963, 51.7880965, 0.0], [-1.2787089, 51.78807, 0.0], [-1.2755761, 51.7882293, 0.0], [-1.2734732, 51.7882691, 0.0], [-1.271821, 51.7882293, 0.0], [-1.2712845, 51.7882691, 0.0], [-1.2713489, 51.788508, 0.0], [-1.2723574, 51.7886407, 0.0], [-1.2739453, 51.7886673, 0.0], [-1.2753421, 51.7886049, 0.0], [-1.2763271, 51.7885876, 0.0], [-1.2775931, 51.7885478, 0.0], [-1.2785158, 51.7885478, 0.0], [-1.2796919, 51.7884098, 0.0]]]}, ""bbox"": [-1.2799963, 51.78807, -1.2712845, 51.7886673]}], ""bbox"": [-1.2799963, 51.78807, -1.2712845, 51.7886673]}",sunderlandavenorth@oxfordtogether.org,
